EngagementID,ContentID,ProductID,ContentType,Views,Clicks,Likes,EngagementDate
1629,21,7,NEWSLETTER,331,25,1,18.07.2025
1630,39,15,BLOG,8455,2832,673,15.04.2023
1631,29,11,BLOG,878,34,2,24.11.2024
1632,34,4,NEWSLETTER,1608,61,3,05.07.2025
1633,45,14,NEWSLETTER,2259,526,66,02.08.2024
1634,16,6,SOCIAL MEDIA,1880,261,21,24.02.2025
1635,12,19,VIDEO,1149,74,6,03.03.2025
1636,47,19,SOCIAL MEDIA,3394,1017,175,26.12.2023
1637,27,16,VIDEO,3353,586,37,03.06.2024
1638,3,4,VIDEO,3441,986,195,26.09.2023
1639,44,9,NEWSLETTER,6434,801,208,15.03.2023
1640,19,3,NEWSLETTER,1529,224,23,28.02.2023
1641,29,18,NEWSLETTER,1114,56,1,17.08.2025
1642,22,7,SOCIAL MEDIA,714,18,0,21.07.2025
1643,42,20,VIDEO,285,22,1,05.07.2025
1644,14,15,SOCIAL MEDIA,9091,3366,511,02.02.2023
1645,4,14,VIDEO,7207,1077,343,14.08.2023
1646,14,6,VIDEO,2395,759,128,19.01.2024
1647,31,16,SOCIAL MEDIA,2071,279,47,03.07.2024
1648,17,16,NEWSLETTER,2156,167,14,30.12.2024
1649,40,10,NEWSLETTER,852,14,0,29.11.2025
1650,12,6,BLOG,6491,1349,567,07.01.2023
1651,16,2,BLOG,1186,128,6,14.12.2024
1652,21,19,NEWSLETTER,2403,889,407,17.03.2023
1653,39,4,VIDEO,403,4,0,17.09.2025
1654,39,10,BLOG,3864,825,351,04.05.2023
1655,25,12,SOCIAL MEDIA,200,4,0,18.10.2025
1656,20,2,SOCIAL MEDIA,997,17,0,11.09.2025
1657,40,10,SOCIAL MEDIA,2671,150,5,02.11.2024
1658,33,16,VIDEO,3933,1509,287,08.09.2023
1659,31,4,SOCIAL MEDIA,664,74,3,26.03.2025
1660,43,8,VIDEO,1621,137,17,27.02.2025
1661,4,15,SOCIAL MEDIA,875,33,0,02.12.2025
1662,11,10,VIDEO,7255,1085,436,12.04.2023
1663,44,5,BLOG,907,34,1,23.04.2025
1664,49,1,BLOG,473,135,33,11.01.2024
1665,17,6,SOCIAL MEDIA,4362,388,70,24.03.2024
1666,3,2,SOCIAL MEDIA,106,6,0,13.03.2025
1667,12,7,SOCIAL MEDIA,210,2,0,03.10.2025
1668,36,12,VIDEO,384,15,0,06.11.2025
1669,33,13,SOCIAL MEDIA,5672,1412,135,07.06.2023
1670,45,7,BLOG,754,90,12,14.01.2025
1671,19,11,SOCIAL MEDIA,6328,1226,317,05.11.2023
1672,13,17,VIDEO,5421,1005,137,19.07.2023
1673,21,10,BLOG,879,22,0,11.11.2025
1674,28,7,SOCIAL MEDIA,3430,228,17,05.05.2024
1675,40,3,SOCIAL MEDIA,1717,102,9,29.05.2025
1676,31,12,SOCIAL MEDIA,929,344,132,22.05.2023
1677,18,5,BLOG,3170,236,10,26.12.2024
1678,25,17,NEWSLETTER,1857,210,10,08.04.2025
1679,23,2,SOCIAL MEDIA,858,38,1,16.08.2025
1680,50,20,NEWSLETTER,5682,2221,920,25.02.2023
1681,32,7,VIDEO,681,61,4,27.05.2025
1682,3,3,SOCIAL MEDIA,1860,361,86,27.07.2023
1683,1,11,BLOG,7735,2945,626,11.03.2023
1684,12,6,SOCIAL MEDIA,2451,151,21,25.11.2024
1685,28,2,NEWSLETTER,349,20,1,22.07.2025
1686,14,16,BLOG,7492,1801,234,09.04.2023
1687,46,2,VIDEO,229,30,7,25.04.2024
1688,41,17,SOCIAL MEDIA,1889,173,33,27.08.2023
1689,36,13,VIDEO,1171,185,10,27.08.2024
1690,22,18,VIDEO,760,21,0,24.10.2025
1691,30,7,BLOG,914,63,1,19.07.2025
1692,10,15,SOCIAL MEDIA,3662,918,119,17.02.2023
1693,4,11,VIDEO,1148,226,12,08.09.2024
1694,23,20,NEWSLETTER,5017,718,69,28.11.2023
1695,41,3,BLOG,3072,197,16,12.07.2024
1696,10,15,NEWSLETTER,5719,366,40,25.03.2024
1697,3,1,NEWSLETTER,4724,1111,154,03.07.2023
1698,38,7,SOCIAL MEDIA,6408,2800,607,18.04.2023
1699,15,11,NEWSLETTER,3158,220,15,29.08.2024
1700,7,2,BLOG,286,20,2,07.05.2025
1701,23,16,VIDEO,3614,230,51,22.08.2024
1702,46,4,VIDEO,4874,986,196,29.06.2024
1703,11,1,NEWSLETTER,848,67,1,07.04.2025
1704,3,6,NEWSLETTER,1493,176,38,28.09.2023
1705,31,8,SOCIAL MEDIA,9142,1364,502,26.03.2023
1706,37,14,VIDEO,203,9,0,23.12.2025
1707,15,13,NEWSLETTER,481,38,2,24.05.2025
1708,12,16,NEWSLETTER,3013,94,7,31.01.2025
1709,32,14,VIDEO,2386,518,93,30.04.2023
1710,6,10,NEWSLETTER,1769,180,17,30.04.2025
1711,31,10,VIDEO,603,81,8,01.03.2025
1712,10,7,SOCIAL MEDIA,3117,348,39,18.07.2024
1713,38,12,NEWSLETTER,2078,136,23,12.12.2024
1714,19,8,BLOG,3635,346,80,21.05.2024
1715,12,15,BLOG,9195,3901,1151,14.02.2023
1716,44,2,BLOG,295,29,3,31.12.2024
1717,1,19,SOCIAL MEDIA,1924,136,7,01.03.2025
1718,21,12,SOCIAL MEDIA,3552,882,79,27.06.2024
1719,31,17,BLOG,3043,538,112,13.07.2024
1720,19,20,SOCIAL MEDIA,1846,158,13,17.08.2024
1721,16,9,SOCIAL MEDIA,6906,541,83,25.08.2023
1722,10,16,NEWSLETTER,3699,432,83,01.03.2024
1723,43,5,SOCIAL MEDIA,2177,230,26,06.12.2024
1724,42,17,VIDEO,2080,467,169,28.10.2023
1725,13,13,VIDEO,1557,401,119,09.09.2023
1726,24,19,VIDEO,3831,535,145,26.04.2023
1727,16,11,BLOG,4127,965,241,30.07.2023
1728,6,6,SOCIAL MEDIA,2951,369,49,30.12.2024
1729,24,19,SOCIAL MEDIA,3437,810,202,25.03.2024
1730,48,15,BLOG,1278,40,2,20.04.2025
1731,20,6,NEWSLETTER,556,24,0,29.09.2025
1732,48,6,SOCIAL MEDIA,2811,228,19,13.02.2025
1733,23,3,BLOG,1770,87,7,13.09.2024
1734,4,20,SOCIAL MEDIA,776,49,2,05.07.2025
1735,7,1,SOCIAL MEDIA,4302,1198,176,02.08.2023
1736,38,10,BLOG,5638,2300,358,19.06.2023
1737,20,10,BLOG,1043,146,5,27.01.2025
1738,18,20,SOCIAL MEDIA,364,27,2,10.06.2025
1739,44,1,VIDEO,1693,235,52,13.05.2024
1740,11,13,VIDEO,1282,68,1,23.05.2025
1741,13,16,BLOG,7359,2674,1181,14.03.2023
1742,36,20,VIDEO,508,139,64,23.01.2023
1743,38,20,SOCIAL MEDIA,1955,183,32,16.02.2024
1744,47,6,NEWSLETTER,6624,1044,376,16.05.2023
1745,26,16,SOCIAL MEDIA,4093,835,77,08.05.2024
1746,41,4,NEWSLETTER,825,160,14,05.10.2024
1747,43,6,BLOG,601,22,0,29.08.2025
1748,4,2,NEWSLETTER,2365,178,32,16.03.2024
1749,18,1,BLOG,3912,677,129,18.10.2024
1750,26,13,NEWSLETTER,2760,118,17,19.12.2024
1751,4,12,NEWSLETTER,1237,340,58,27.07.2023
1752,37,7,NEWSLETTER,1765,373,46,16.12.2023
1753,47,2,SOCIAL MEDIA,4758,863,210,07.03.2024
1754,49,12,NEWSLETTER,6821,1786,365,14.11.2023
1755,23,11,BLOG,1901,209,60,25.11.2023
1756,29,10,SOCIAL MEDIA,2702,848,316,05.08.2023
1757,46,2,VIDEO,479,18,0,09.10.2025
1758,25,11,SOCIAL MEDIA,6840,1294,447,26.09.2023
1759,38,8,NEWSLETTER,301,33,3,25.08.2024
1760,45,6,BLOG,4504,803,218,11.05.2024
1761,46,20,VIDEO,741,214,28,17.03.2024
1762,47,5,VIDEO,571,13,0,25.07.2025
1763,37,13,SOCIAL MEDIA,4562,960,303,05.09.2023
1764,37,18,SOCIAL MEDIA,2242,328,38,11.01.2025
1765,27,16,BLOG,1701,146,12,01.01.2025
1766,28,3,VIDEO,3633,878,223,27.10.2023
1767,21,14,VIDEO,896,69,10,24.09.2024
1768,30,14,VIDEO,5074,1437,397,03.02.2024
1769,4,18,VIDEO,1799,94,3,15.02.2025
1770,5,1,NEWSLETTER,558,7,0,07.10.2025
1771,13,3,NEWSLETTER,3384,371,46,18.12.2024
1772,29,6,SOCIAL MEDIA,2050,269,22,10.08.2024
1773,32,19,VIDEO,480,6,0,14.12.2025
1774,23,11,NEWSLETTER,705,29,1,14.08.2025
1775,9,17,NEWSLETTER,532,20,0,26.09.2025
1776,42,2,NEWSLETTER,2859,232,33,26.06.2024
1777,45,3,BLOG,640,61,3,10.04.2024
1778,37,20,SOCIAL MEDIA,3264,474,176,04.06.2023
1779,29,20,NEWSLETTER,7688,2234,359,26.08.2023
1780,10,17,BLOG,743,14,0,03.10.2025
1781,7,13,VIDEO,3042,749,317,21.05.2023
1782,34,12,SOCIAL MEDIA,929,161,18,27.09.2024
1783,16,14,NEWSLETTER,5153,1276,436,29.08.2023
1784,22,7,BLOG,1699,130,8,25.04.2025
1785,46,7,SOCIAL MEDIA,6879,2422,846,13.07.2023
1786,39,9,NEWSLETTER,1455,231,72,22.03.2023
1787,33,11,SOCIAL MEDIA,252,8,0,19.06.2025
1788,28,15,SOCIAL MEDIA,7447,2462,242,18.08.2023
1789,4,14,BLOG,30,0,0,15.11.2025
1790,41,5,SOCIAL MEDIA,3289,440,114,08.05.2024
1791,37,8,VIDEO,4835,872,150,21.01.2024
1792,45,15,SOCIAL MEDIA,5903,2396,657,11.07.2023
1793,49,7,BLOG,852,251,37,06.09.2023
1794,25,8,VIDEO,5150,1425,277,21.04.2024
1795,6,8,SOCIAL MEDIA,383,4,0,07.12.2025
1796,4,5,BLOG,1638,328,27,23.08.2024
1797,19,19,VIDEO,367,15,0,11.07.2025
1798,6,4,BLOG,2869,875,304,05.06.2023
1799,47,10,SOCIAL MEDIA,2802,723,92,27.04.2023
1800,1,16,NEWSLETTER,4274,894,192,11.09.2024
1801,14,12,SOCIAL MEDIA,8806,3547,739,09.03.2023
1802,11,5,NEWSLETTER,2267,336,31,18.11.2024
1803,36,8,SOCIAL MEDIA,5407,2398,271,05.03.2023
1804,39,3,SOCIAL MEDIA,6258,2159,252,05.11.2023
1805,2,1,SOCIAL MEDIA,3412,947,144,24.04.2024
1806,34,7,NEWSLETTER,8859,2675,836,28.02.2023
1807,35,3,SOCIAL MEDIA,255,39,4,16.01.2025
1808,24,7,SOCIAL MEDIA,4480,1057,148,16.05.2024
1809,16,7,VIDEO,490,40,1,14.06.2025
1810,20,7,VIDEO,7352,781,116,02.09.2023
1811,31,13,BLOG,5849,1010,356,18.06.2023
1812,29,2,VIDEO,2920,501,55,09.11.2024
1813,12,14,BLOG,4543,1407,200,09.02.2024
1814,6,15,BLOG,89,1,0,25.10.2025
1815,49,12,VIDEO,627,21,0,28.11.2025
1816,1,13,SOCIAL MEDIA,1722,811,147,03.02.2023
1817,40,3,NEWSLETTER,4437,1178,412,15.04.2023
1818,28,2,BLOG,1246,241,31,23.05.2024
1819,14,2,SOCIAL MEDIA,3562,446,139,14.11.2023
1820,23,11,SOCIAL MEDIA,2774,480,66,13.07.2024
1821,24,15,VIDEO,683,50,4,01.06.2025
1822,45,15,VIDEO,424,131,47,26.08.2023
1823,9,17,SOCIAL MEDIA,7126,2167,729,19.09.2023
1824,15,7,BLOG,112,2,0,05.11.2025
1825,15,12,BLOG,647,22,0,11.11.2025
1826,21,20,VIDEO,724,54,1,03.02.2025
1827,21,11,VIDEO,465,48,5,31.03.2025
1828,6,14,SOCIAL MEDIA,1739,68,5,09.06.2025
1829,14,18,BLOG,178,22,2,31.08.2024
1830,48,5,SOCIAL MEDIA,1193,245,45,16.09.2024
1831,9,5,VIDEO,3517,1347,402,13.03.2023
1832,24,16,SOCIAL MEDIA,279,5,0,14.11.2025
1833,14,1,NEWSLETTER,972,70,5,09.01.2025
1834,39,14,NEWSLETTER,6406,1474,472,14.12.2023
1835,8,4,BLOG,1289,78,8,10.04.2025
1836,28,20,SOCIAL MEDIA,3803,499,164,01.03.2023
1837,5,16,BLOG,1042,241,39,09.04.2023
1838,42,1,BLOG,157,6,0,16.11.2025
1839,29,2,BLOG,837,57,4,16.01.2024
1840,32,3,BLOG,9107,1947,774,31.01.2023
1841,27,5,VIDEO,2322,721,313,08.05.2023
1842,39,16,VIDEO,3222,526,131,19.12.2023
1843,7,13,VIDEO,739,25,0,01.12.2025
1844,26,17,SOCIAL MEDIA,884,20,0,02.08.2025
1845,2,13,BLOG,924,21,1,26.05.2025
1846,7,16,SOCIAL MEDIA,955,296,74,15.11.2023
1847,36,8,SOCIAL MEDIA,1043,13,0,31.08.2025
1848,47,11,VIDEO,1619,68,6,04.01.2025
1849,32,1,NEWSLETTER,2856,591,60,09.09.2024
1850,47,13,VIDEO,7877,2784,997,02.02.2023
1851,14,7,BLOG,6352,1232,290,18.01.2024
1852,46,17,VIDEO,266,29,4,15.12.2024
1853,47,13,VIDEO,7901,1266,227,28.01.2023
1854,23,19,BLOG,1904,164,7,24.11.2024
1855,9,6,BLOG,1746,523,129,17.02.2023
1856,25,10,BLOG,1267,41,2,10.08.2025
1857,3,14,NEWSLETTER,423,18,1,18.06.2025
1858,27,9,VIDEO,575,21,0,25.08.2025
1859,16,4,SOCIAL MEDIA,205,6,0,28.08.2025
1860,1,16,BLOG,7759,3142,1203,29.05.2023
1861,33,6,SOCIAL MEDIA,476,17,0,19.12.2025
1862,5,13,VIDEO,417,16,0,06.09.2025
1863,29,14,NEWSLETTER,3984,702,33,15.10.2024
1864,9,20,BLOG,5207,1548,166,10.12.2023
1865,39,17,SOCIAL MEDIA,781,226,51,04.02.2024
1866,4,8,NEWSLETTER,1459,110,12,14.02.2025
1867,46,5,BLOG,2772,567,126,16.08.2024
1868,9,17,BLOG,3875,494,61,03.04.2024
1869,43,16,NEWSLETTER,342,4,0,14.09.2025
1870,49,19,BLOG,3178,819,300,25.04.2023
1871,28,15,VIDEO,1438,101,17,18.07.2024
1872,40,9,NEWSLETTER,6584,1179,223,03.10.2023
1873,19,7,NEWSLETTER,735,35,0,28.10.2025
1874,22,11,VIDEO,4160,839,175,02.03.2024
1875,38,12,BLOG,4208,483,85,27.08.2024
1876,6,3,VIDEO,740,26,1,25.03.2025
1877,14,11,BLOG,77,7,0,13.05.2025
1878,10,5,BLOG,7350,770,272,19.07.2023
1879,26,5,VIDEO,2165,111,6,09.01.2025
1880,50,9,NEWSLETTER,237,18,0,13.03.2025
1881,19,13,VIDEO,3848,369,24,23.05.2024
1882,43,18,BLOG,356,8,0,29.04.2025
1883,45,7,SOCIAL MEDIA,237,5,0,12.08.2025
1884,11,15,BLOG,113,4,0,24.09.2025
1885,41,10,NEWSLETTER,3685,468,57,30.04.2024
1886,13,11,VIDEO,2366,396,63,10.08.2023
1887,36,4,SOCIAL MEDIA,1316,339,49,01.06.2024
1888,15,10,VIDEO,50,2,0,18.12.2025
1889,48,4,VIDEO,32,2,0,09.07.2025
1890,40,15,BLOG,7140,1615,553,04.09.2023
1891,40,2,VIDEO,4340,570,151,30.12.2023
1892,20,14,SOCIAL MEDIA,401,10,0,30.03.2025
1893,42,20,SOCIAL MEDIA,1880,333,48,05.08.2024
1894,34,13,SOCIAL MEDIA,5488,1144,262,24.12.2023
1895,50,10,NEWSLETTER,6292,1058,254,18.10.2023
1896,33,3,SOCIAL MEDIA,866,96,5,24.11.2024
1897,5,14,NEWSLETTER,351,28,4,05.12.2023
1898,14,7,BLOG,542,33,2,22.03.2025
1899,22,14,SOCIAL MEDIA,2152,643,169,13.05.2023
1900,45,3,SOCIAL MEDIA,868,205,34,05.07.2024
1901,33,2,NEWSLETTER,992,102,7,28.03.2025
1902,13,3,BLOG,4584,907,87,28.07.2023
1903,46,16,NEWSLETTER,680,21,1,12.09.2025
1904,28,10,VIDEO,3186,250,25,07.10.2023
1905,27,1,SOCIAL MEDIA,6524,2422,1016,20.05.2023
1906,25,15,SOCIAL MEDIA,1627,185,11,20.03.2025
1907,9,17,BLOG,791,200,27,21.02.2024
1908,22,11,SOCIAL MEDIA,261,18,2,19.09.2024
1909,23,15,SOCIAL MEDIA,5160,657,171,31.12.2023
1910,36,8,SOCIAL MEDIA,851,327,44,11.07.2023
1911,38,14,NEWSLETTER,3395,399,108,08.04.2023
1912,43,10,VIDEO,1123,137,36,05.09.2023
1913,28,7,NEWSLETTER,509,9,0,09.07.2025
1914,13,6,NEWSLETTER,3935,1057,142,12.03.2024
1915,17,10,BLOG,1556,465,167,04.05.2023
1916,35,15,VIDEO,5893,689,188,02.03.2024
1917,38,18,NEWSLETTER,6000,923,110,05.12.2023
1918,4,12,SOCIAL MEDIA,5318,662,136,29.12.2023
1919,32,9,BLOG,589,18,0,22.09.2025
1920,4,8,NEWSLETTER,5164,655,112,17.04.2024
1921,11,3,SOCIAL MEDIA,1300,58,4,29.11.2024
1922,32,13,VIDEO,9102,2705,362,11.03.2023
1923,3,19,SOCIAL MEDIA,321,8,0,17.10.2025
1924,17,12,SOCIAL MEDIA,1393,233,35,10.08.2024
1925,47,15,BLOG,1324,169,7,26.01.2025
1926,42,12,VIDEO,3180,297,42,21.09.2024
1927,44,5,BLOG,1833,274,33,28.06.2024
1928,13,17,VIDEO,452,39,2,14.06.2025
1929,33,6,VIDEO,4748,1178,235,10.10.2023
1930,25,13,VIDEO,2303,490,22,19.09.2024
1931,43,1,SOCIAL MEDIA,3953,1506,501,02.09.2023
1932,28,15,SOCIAL MEDIA,1049,29,1,19.07.2025
1933,33,20,VIDEO,6067,1230,96,02.10.2023
1934,19,9,BLOG,6707,868,205,24.08.2023
1935,40,17,VIDEO,882,18,0,01.10.2025
1936,32,7,BLOG,2073,126,10,14.02.2025
1937,14,5,BLOG,193,3,0,16.10.2025
1938,33,18,NEWSLETTER,1532,267,28,28.11.2024
1939,34,1,NEWSLETTER,569,131,25,17.07.2024
1940,38,7,VIDEO,207,4,0,17.11.2025
1941,7,6,BLOG,2908,195,14,19.10.2024
1942,19,5,VIDEO,6758,1704,249,29.11.2023
1943,48,7,VIDEO,400,18,3,20.11.2024
1944,41,1,VIDEO,1396,54,2,07.12.2024
1945,28,8,NEWSLETTER,4996,1341,121,14.04.2024
1946,4,14,NEWSLETTER,672,68,7,14.04.2025
1947,3,1,NEWSLETTER,423,115,31,22.10.2023
1948,29,4,SOCIAL MEDIA,1781,115,10,24.08.2024
1949,40,2,NEWSLETTER,136,2,0,16.10.2025
1950,35,13,SOCIAL MEDIA,1218,181,21,04.10.2024
1951,21,1,BLOG,4890,1495,165,06.01.2024
1952,33,8,VIDEO,1756,487,56,17.04.2024
1953,47,11,SOCIAL MEDIA,472,35,2,17.03.2024
1954,50,19,SOCIAL MEDIA,7238,1239,325,06.08.2023
1955,3,12,VIDEO,1078,51,1,11.08.2025
1956,41,8,BLOG,496,45,6,05.01.2025
1957,23,6,NEWSLETTER,220,3,0,17.09.2025
1958,27,9,NEWSLETTER,1798,89,7,14.04.2025
1959,31,5,SOCIAL MEDIA,3700,768,160,04.08.2024
1960,37,20,SOCIAL MEDIA,262,4,0,16.09.2025
1961,44,20,BLOG,6214,1844,193,25.10.2023
1962,26,5,SOCIAL MEDIA,3736,311,53,15.06.2024
1963,6,7,NEWSLETTER,130,11,0,31.05.2025
1964,7,18,BLOG,6270,563,50,07.09.2023
1965,4,15,BLOG,3239,491,59,14.12.2024
1966,24,11,NEWSLETTER,1001,89,8,26.05.2025
1967,14,20,SOCIAL MEDIA,358,7,0,01.11.2025
1968,5,1,NEWSLETTER,2101,204,41,03.03.2024
1969,10,6,NEWSLETTER,2369,568,78,01.12.2023
1970,20,4,SOCIAL MEDIA,580,12,0,13.11.2025
1971,10,6,SOCIAL MEDIA,868,10,0,11.10.2025
1972,18,6,VIDEO,4259,651,118,10.02.2024
1973,41,7,BLOG,5847,1018,389,28.06.2023
1974,16,8,BLOG,5781,2252,531,28.04.2023
1975,46,10,SOCIAL MEDIA,1990,102,18,10.07.2024
1976,41,3,BLOG,2323,389,72,06.01.2024
1977,34,13,SOCIAL MEDIA,3602,1164,138,08.10.2023
1978,19,8,NEWSLETTER,689,124,10,20.09.2024
1979,1,14,SOCIAL MEDIA,1649,567,221,02.06.2023
1980,35,11,NEWSLETTER,827,34,0,14.11.2025
1981,40,8,BLOG,503,50,10,09.06.2024
1982,15,4,VIDEO,1988,291,30,18.01.2025
1983,12,17,NEWSLETTER,334,8,0,08.11.2025
1984,7,10,NEWSLETTER,378,21,0,15.04.2025
1985,32,13,NEWSLETTER,6273,531,87,25.08.2023
1986,41,20,NEWSLETTER,2109,92,8,25.04.2025
1987,10,6,VIDEO,2910,577,157,28.04.2024
1988,21,12,SOCIAL MEDIA,6133,1979,179,16.08.2023
1989,19,7,SOCIAL MEDIA,729,69,13,13.10.2024
1990,32,4,SOCIAL MEDIA,204,3,0,24.09.2025
1991,8,3,BLOG,62,1,0,13.12.2025
1992,31,19,VIDEO,4186,640,141,27.07.2024
1993,3,20,NEWSLETTER,673,132,26,22.09.2024
1994,33,8,BLOG,2605,424,36,18.10.2024
1995,46,6,NEWSLETTER,792,34,1,06.11.2025
1996,25,10,SOCIAL MEDIA,1115,178,25,29.07.2024
1997,39,11,VIDEO,1039,162,29,17.01.2024
1998,29,16,VIDEO,3101,843,229,25.09.2023
1999,30,1,VIDEO,601,11,0,11.09.2025
2000,43,8,BLOG,4113,979,177,30.01.2024
2001,14,2,SOCIAL MEDIA,3040,278,47,22.12.2024
2002,9,18,SOCIAL MEDIA,905,22,0,12.10.2025
2003,9,4,NEWSLETTER,66,2,0,10.10.2025
2004,7,11,NEWSLETTER,1464,130,12,29.05.2025
2005,48,8,VIDEO,673,30,1,22.12.2025
2006,15,12,NEWSLETTER,593,235,79,29.07.2023
2007,29,12,BLOG,1140,38,1,21.08.2025
2008,24,5,VIDEO,2457,424,47,01.07.2024
2009,2,3,SOCIAL MEDIA,6357,1084,222,10.07.2023
2010,39,4,SOCIAL MEDIA,1981,66,5,14.02.2025
2011,20,16,BLOG,1110,133,16,28.10.2024
2012,35,9,VIDEO,863,90,25,19.04.2024
2013,5,1,VIDEO,805,14,0,02.12.2025
2014,38,1,VIDEO,2419,108,12,01.02.2025
2015,23,15,VIDEO,394,28,0,19.03.2025
2016,39,16,VIDEO,1855,142,11,06.06.2025
2017,6,5,BLOG,779,36,0,26.11.2025
2018,9,18,SOCIAL MEDIA,3754,1215,285,19.04.2023
2019,39,2,NEWSLETTER,6725,1225,138,12.12.2023
2020,13,18,SOCIAL MEDIA,3895,375,48,19.08.2024
2021,49,6,NEWSLETTER,265,7,0,02.12.2025
2022,8,14,SOCIAL MEDIA,1522,468,158,08.07.2023
2023,21,19,VIDEO,1638,61,5,27.02.2025
2024,27,14,BLOG,929,25,2,09.06.2025
2025,16,4,NEWSLETTER,880,36,1,21.10.2025
2026,16,3,SOCIAL MEDIA,857,179,12,27.05.2024
2027,4,9,SOCIAL MEDIA,1665,89,5,15.05.2025
2028,17,18,SOCIAL MEDIA,462,55,3,01.05.2024
2029,14,11,NEWSLETTER,686,9,0,11.08.2025
2030,7,8,SOCIAL MEDIA,4036,1459,318,06.03.2023
2031,15,1,SOCIAL MEDIA,537,96,25,05.06.2024
2032,49,18,VIDEO,1199,137,7,31.08.2024
2033,46,13,VIDEO,4186,315,54,29.08.2024
2034,28,1,NEWSLETTER,400,114,16,01.01.2024
2035,21,10,VIDEO,4173,620,48,29.11.2023
2036,23,16,NEWSLETTER,238,28,1,10.02.2025
2037,16,9,BLOG,1991,784,306,27.04.2023
2038,9,7,NEWSLETTER,1919,384,59,01.10.2023
2039,15,14,BLOG,3641,257,13,13.08.2024
2040,26,11,VIDEO,55,2,0,31.07.2025
2041,43,15,SOCIAL MEDIA,338,15,0,06.06.2025
2042,46,14,BLOG,2208,88,9,30.04.2025
2043,28,14,BLOG,2851,515,60,11.07.2024
2044,28,10,SOCIAL MEDIA,4893,591,46,30.01.2024
2045,27,16,BLOG,1350,173,14,20.03.2025
2046,33,18,VIDEO,6292,570,60,29.08.2023
2047,13,8,NEWSLETTER,2974,504,25,20.07.2024
2048,8,12,NEWSLETTER,816,40,1,31.10.2025
2049,8,11,VIDEO,889,59,7,16.02.2025
2050,22,2,BLOG,2684,714,163,25.01.2024
2051,38,3,VIDEO,5150,1458,320,28.03.2023
2052,44,9,SOCIAL MEDIA,3082,348,112,07.02.2023
2053,50,1,SOCIAL MEDIA,836,32,1,05.11.2025
2054,37,17,VIDEO,3560,1267,430,17.01.2023
2055,34,8,BLOG,6236,2447,855,20.01.2023
2056,22,2,NEWSLETTER,699,50,4,16.08.2024
2057,5,3,NEWSLETTER,480,56,11,21.04.2024
2058,37,19,BLOG,3086,848,157,20.08.2023
2059,2,11,NEWSLETTER,1677,187,23,27.01.2025
2060,20,6,NEWSLETTER,4801,1018,266,19.01.2024
2061,21,8,SOCIAL MEDIA,847,79,1,04.05.2025
2062,17,18,BLOG,1874,233,19,22.01.2025
2063,27,6,BLOG,3226,1062,390,12.07.2023
2064,32,10,BLOG,2285,287,21,04.02.2025
2065,50,1,SOCIAL MEDIA,60,1,0,28.09.2025
2066,41,6,NEWSLETTER,3200,580,123,27.07.2023
2067,14,17,VIDEO,272,9,0,04.09.2025
2068,23,20,BLOG,2520,234,7,25.01.2025
2069,14,18,NEWSLETTER,6408,1762,485,16.03.2023
2070,41,5,NEWSLETTER,3557,234,28,13.01.2024
2071,48,5,BLOG,7799,893,289,08.03.2023
2072,7,3,VIDEO,573,13,0,08.12.2025
2073,27,1,VIDEO,2036,363,53,10.03.2024
2074,47,2,NEWSLETTER,115,35,12,04.05.2023
2075,32,1,BLOG,7692,647,174,10.07.2023
2076,9,11,SOCIAL MEDIA,7961,3194,1190,08.05.2023
2077,46,17,BLOG,3608,1008,236,04.11.2023
2078,24,8,NEWSLETTER,4352,759,55,01.11.2023
2079,19,7,SOCIAL MEDIA,1035,38,2,05.07.2025
2080,36,20,BLOG,4610,1023,282,26.02.2023
2081,41,2,SOCIAL MEDIA,4103,404,94,15.02.2024
2082,49,1,NEWSLETTER,723,22,1,04.09.2025
2083,22,19,NEWSLETTER,4685,752,208,07.10.2023
2084,4,15,SOCIAL MEDIA,4661,1127,205,04.04.2024
2085,8,13,SOCIAL MEDIA,2521,350,39,03.08.2023
2086,14,15,NEWSLETTER,4123,349,63,28.08.2024
2087,6,16,BLOG,2247,388,72,27.06.2024
2088,45,6,BLOG,1649,172,21,26.12.2024
2089,19,19,SOCIAL MEDIA,5554,514,102,11.09.2023
2090,19,11,NEWSLETTER,226,10,0,29.09.2025
2091,50,1,SOCIAL MEDIA,5643,1027,79,11.11.2023
2092,39,10,VIDEO,3022,1497,444,07.01.2023
2093,26,4,VIDEO,295,68,17,23.11.2023
2094,19,13,VIDEO,582,73,10,21.02.2025
2095,24,2,SOCIAL MEDIA,736,11,0,24.09.2025
2096,19,16,NEWSLETTER,56,2,0,30.11.2025
2097,48,3,NEWSLETTER,1041,153,22,24.11.2024
2098,28,16,BLOG,3662,430,119,19.04.2024
2099,10,1,NEWSLETTER,2810,147,7,16.09.2024
2100,19,19,SOCIAL MEDIA,2380,188,7,10.04.2025
2101,22,16,VIDEO,2935,331,34,02.02.2025
2102,18,5,BLOG,969,35,0,14.06.2025
2103,17,11,NEWSLETTER,7509,1490,287,28.06.2023
2104,4,9,BLOG,4839,628,163,29.01.2023
2105,12,20,VIDEO,1077,27,0,03.08.2025
2106,33,5,NEWSLETTER,2949,297,44,22.09.2024
2107,28,6,NEWSLETTER,763,105,6,08.11.2024
2108,5,11,VIDEO,6255,671,145,17.11.2023
